"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"CDS:b2917:scpA:methylmalonyl-CoA_mutase:cds2873:+:2144:NC_000913.3"	1.98576952858144	3.62426030102838	2.56727445995102	0.133895905150289	0.386249528466664
"CDS:b0141:yadN:putative_fimbrial-like_adhesin_protein:cds136:-:584:NC_000913.3"	2.9625698237933	2.3749988519857	2.56669835358877	0.133935761333737	0.386249528466664
"CDS:b0615:citF:citrate_lyase2C_citrate-ACP_transferase_28alpha29_subunit:cds612:-:1532:NC_000913.3"	2.9625698237933	2.3749988519857	2.56669835358877	0.133935761333737	0.386249528466664
"CDS:b3062:ttdB:L-tartrate_dehydratase2C_beta_subunit:cds3012:+:605:NC_000913.3"	2.9625698237933	2.3749988519857	2.56669835358877	0.133935761333737	0.386249528466664
"CDS:b1255:yciC:UPF0259_family_inner_membrane_protein:cds1235:-:743:NC_000913.3"	-0.851998515593822	5.778556519781	2.56319226063662	0.134178638506573	0.386699007472899
"CDS:b0197:metQ:DL-methionine_transporter_subunit:cds192:-:815:NC_000913.3"	-0.770735437485022	7.25972864869395	2.55922326344504	0.13445424444413	0.387242166111286
"CDS:b3659:setC:putative_arabinose_efflux_transporter:cds3605:+:1184:NC_000913.3"	2.40803063357058	2.87473609089307	2.55359510957623	0.13484627129469	0.387395817671123
"CDS:b0230:lafU:RAYT_REP_element-mobilizing_transposase3B_TnpA28REP29:cds220:+:755:NC_000913.3"	2.29743772002523	3.21061148008096	2.55278491835983	0.134902821987079	0.387395817671123
"CDS:b2059:wcaA:putative_glycosyl_transferase:cds2043:-:839:NC_000913.3"	2.90097105977994	2.23922906554587	2.55253400194785	0.134920341739821	0.387395817671123
"CDS:b3249:mreD:cell_wall_structural_complex_MreBCD_transmembrane_component_MreD:cds3192:-:488:NC_000913.3"	-0.979164091511771	5.37839948356482	2.55244926523017	0.134926258957169	0.387395817671123
"CDS:b1084:rne:fused_ribonucleaseE,_endoribonuclease2FRNA-binding_protein2FRNA_degradosome_binding_protein:cds1061:-:3185:NC_000913.3"	0.905685109214555	9.23543722204061	2.55220300006342	0.134943457640616	0.387395817671123
"CDS:b3345:tusD:sulfurtransferase_for_2-thiolation_step_of_mnm28529-s28229U34-tRNA_synthesis:cds3282:-:386:NC_000913.3"	1.11712492192742	4.77399462260285	2.5503839750777	0.135070579437831	0.387433754789598
"CDS:b0752:zitB:zinc_efflux_system:cds733:-:941:NC_000913.3"	-1.01432942309974	5.10293598743614	2.5495196445712	0.135131035086381	0.387433754789598
"CDS:b0311:betA:choline_dehydrogenase2C_a_flavoprotein:cds309:-:1670:NC_000913.3"	1.07830086952031	5.0421028789973	2.54289777280898	0.135595322414588	0.388514257131161
"CDS:b0095:ftsZ:GTP-binding_tubulin-like_cell_division_protein:cds92:+:1151:NC_000913.3"	0.824156096895594	8.59837624830896	2.53499484422007	0.136152034545981	0.389858016444807
"CDS:b4019:metH:homocysteine-N5-methyltetrahydrofolate_transmethylase2C_B12-dependent:cds3933:+:3683:NC_000913.3"	0.757290726992839	7.91015074119948	2.5315460406841	0.136395873918504	0.390304741592937
"CDS:b0274:insB1:IS1_transposase_B:cds269:-:503:NC_000913.3"	2.71870932136066	2.44181044426597	2.52818529255581	0.136634011417332	0.39073458606089
"CDS:b0392:ykiA:UPF0345_family_protein:cds385:+:341:NC_000913.3"	-1.9535865275275	3.88968526663755	2.526448042571	0.13675731351541	0.390835692130215
"CDS:b4150:ampC:penicillin-binding_protein3B_beta-lactamase2C_intrinsically_weak:cds4070:-:1133:NC_000913.3"	0.840605229418695	5.58518274753141	2.52184826349563	0.137084455470722	0.391511074482855
"CDS:b2099:yegU:ADP-ribosylglycohydrolase_family_protein:cds2083:+:1004:NC_000913.3"	1.8075435711871	3.62411279715812	2.52065004841796	0.137169834151621	0.391511074482855
"CDS:b0189:rof:modulator_of_Rho-dependent_transcription_termination:cds183:-:254:NC_000913.3"	-1.03259444118169	5.32073931919741	2.51910645488298	0.137279920492287	0.391573791185959
"CDS:b2988:gss:fused_glutathionylspermidine_amidase2Fglutathionylspermidine_synthetase:cds2941:-:1859:NC_000913.3"	0.692956237954827	6.45802179102503	2.51576313197196	0.137518738339208	0.392003382411445
"CDS:b2524:iscX:Iron_binding_protein_associated_with_IscS3B_putative_molecular_adaptor_of_IscS_function:cds2505:-:200:NC_000913.3"	0.954646759696685	5.2926013162438	2.51287661403035	0.137725342951644	0.392179363562046
"CDS:b3513:mdtE:anaerobic_multidrug_efflux_transporter2C_ArcA-regulated:cds3449:+:1157:NC_000913.3"	2.37739276999227	2.77692586346916	2.51048318449129	0.137896948089853	0.392179363562046
"CDS:b3177:folP:72C8-dihydropteroate_synthase:cds3121:-:848:NC_000913.3"	0.783239887942745	6.31456498394747	2.50929306698091	0.137982376934601	0.392179363562046
"CDS:b1164:ycgZ:RcsB_connector_protein_for_regulation_of_biofilm_and_acid-resistance:cds1142:+:236:NC_000913.3"	-4.86841596307741	2.25527355682179	2.53496043309802	0.138262578387818	0.392179363562046
"CDS:b1102:fhuE:ferric-rhodotorulic_acid_outer_membrane_transporter:cds1079:-:2189:NC_000913.3"	1.66912346625336	5.12047323191344	2.74343577933533	0.138273275231046	0.392179363562046
"CDS:b1396:paaI:hydroxyphenylacetyl-CoA_thioesterase:cds1383:+:422:NC_000913.3"	3.28497728618068	2.00950942399247	2.50383912181142	0.138374716936383	0.392179363562046
"CDS:b2072:yegK:ser2Fthr_phosphatase-related_protein:cds2056:-:761:NC_000913.3"	3.28497728618068	2.00950942399247	2.50383912181142	0.138374716936383	0.392179363562046
"CDS:b2363:yfdT:CPS-53_28KpLE129_prophage3B_uncharacterized_protein:cds2345:+:305:NC_000913.3"	3.28497728618068	2.00950942399247	2.50383912181142	0.138374716936383	0.392179363562046
"CDS:b4028:yjbG:extracellular_polysaccharide_export_OMA_protein:cds3942:+:737:NC_000913.3"	3.28497728618068	2.00950942399247	2.50383912181142	0.138374716936383	0.392179363562046
"CDS:b4078:yjcO:Sel1_family_TPR-like_repeat_protein:cds3994:-:689:NC_000913.3"	-1.07044604987195	5.05320205108648	2.50198646183497	0.138508308237279	0.392307789551606
"CDS:b3326:gspE:general_secretory_pathway_component2C_cryptic:cds3263:+:1481:NC_000913.3"	2.0641773933532	3.28225021908655	2.4970128937921	0.138867738315121	0.393075305141655
"CDS:b2030:insH1:IS5_transposase_and_trans-activator:cds2015:-:1016:NC_000913.3"	0.722228386957025	7.30764910016641	2.49538805095949	0.138985414763857	0.39315797785524
"CDS:b3617:kbl:glycine_C-acetyltransferase:cds3563:-:1196:NC_000913.3"	0.821155706905516	8.58248265501966	2.48830068999807	0.139500162732875	0.393890076657299
"CDS:b2950:yggR:putative_PilT_family_AAA2B_ATPase:cds2904:-:980:NC_000913.3"	2.21423224087286	3.14860813456663	2.48760624521019	0.139550727501843	0.393890076657299
"CDS:b0826:moeB:molybdopterin_synthase_sulfurylase:cds807:-:749:NC_000913.3"	0.959552338512547	5.33169630640259	2.48726440516159	0.139575626385423	0.393890076657299
"CDS:b3885:yihX:alpha-D-Glucose-1-P_phosphatase2C_anomer-specific:cds3813:+:599:NC_000913.3"	-0.709661283031313	6.6588335062023	2.4869469267198	0.13959875579101	0.393890076657299
"CDS:b2499:purM:phosphoribosylaminoimidazole_synthetase:cds2480:+:1037:NC_000913.3"	1.04456487733829	5.54769459151277	2.4917387292011	0.139879529997221	0.39428823448165
"CDS:b2789:gudP:putative_D-glucarate_transporter:cds2751:-:1352:NC_000913.3"	1.60185052003478	4.61042575155424	2.55370568186911	0.139917314531405	0.39428823448165
"CDS:b3906:rhaR:transcriptional_activator_of_rhaSR:cds3834:+:848:NC_000913.3"	-1.62306038378442	4.03375041808626	2.48073015074669	0.140052635486489	0.39441946267551
"CDS:b1345:intR:Rac_prophage3B_integrase:cds1331:-:1235:NC_000913.3"	-1.58042209939632	4.12609590403169	2.47729222670447	0.140304425865068	0.394878320800735
"CDS:b3037:ygiB:DUF1190_family_protein:cds2985:+:671:NC_000913.3"	0.735773816481771	7.98921419721742	2.47533757892837	0.140447834607345	0.395031757591797
"CDS:b1658:purR:transcriptional_repressor2C_hypoxanthine-binding:cds1648:+:1025:NC_000913.3"	-0.725999554486393	6.45639238802794	2.46994797879161	0.140844208868904	0.395721788178094
"CDS:b2793:syd:SecY-interacting_protein:cds2755:-:545:NC_000913.3"	-0.744846336456209	6.1124056794124	2.46863991191461	0.140940620403287	0.395721788178094
"CDS:b3802:hemY:putative_protoheme_IX_synthesis_protein:cds3738:-:1196:NC_000913.3"	0.750403416916738	7.82672384078526	2.46837299234536	0.140960303934726	0.395721788178094
"CDS:b3485:yhhJ:inner_membrane_putative_ABC_transporter_permease:cds3421:-:1124:NC_000913.3"	0.956054808272669	5.54381114068034	2.46187807161106	0.141440321434942	0.39658096451166
"CDS:b3374:frlD:fructoselysine_6-kinase:cds3311:+:785:NC_000913.3"	1.81786703779117	3.49383092073331	2.46135484411566	0.141479080255345	0.39658096451166
"CDS:b2020:hisD:bifunctional_histidinal_dehydrogenase2F_histidinol_dehydrogenase:cds2004:+:1304:NC_000913.3"	0.93283545935425	5.23090289651646	2.46061280542737	0.141534070593045	0.39658096451166
"CDS:b0007:yaaJ:putative_transporter:cds6:-:1430:NC_000913.3"	-0.813221666514648	5.89976490407985	2.45774955073577	0.141746508712527	0.396925951303383
"CDS:b4468:glcE:glycolate_oxidase_FAD_binding_subunit:cds2931:-:1052:NC_000913.3"	2.6796455343916	2.92779037732144	2.45614058111764	0.141866060556985	0.397010562415139
"CDS:b4581:ybeM:fluoride_efflux_channel2C_dual_topology_membrane_protein:cds622:+:593:NC_000913.3"	1.84964561904778	3.53101958041282	2.45476126035142	0.141968649091689	0.397047625275938
"CDS:b3721:bglB:cryptic_phospho-beta-glucosidase_B:cds3669:-:1412:NC_000913.3"	4.728975673944	7.44054750793222	4.03160796224609	0.1420798336434	0.397108667114005
"CDS:b0314:betT:choline_transporter_of_high_affinity:cds312:+:2033:NC_000913.3"	-0.970547740231347	5.58917434438155	2.44912588567082	0.142388751334061	0.397721942758372
"CDS:b0132:yadD:transposase_31_family_protein:cds127:+:902:NC_000913.3"	-0.792399733573936	6.11351710591687	2.44616373243723	0.142610195353768	0.397951796607304
"CDS:b3268:yhdW:putative_outer_membrane_protein:cds3212:+:959:NC_000913.3"	2.138979462108	3.85450991701477	2.50101668539133	0.142650137712744	0.397951796607304
"CDS:b3511:hdeD:acid-resistance_membrane_protein:cds3447:+:572:NC_000913.3"	-1.44150712598947	4.34878522240259	2.43601012004414	0.143372533491413	0.39966637239563
"CDS:b1473:yddG:aromatic_amino_acid_exporter:cds1459:-:881:NC_000913.3"	-1.30612277157328	4.76718496845409	2.4350535749438	0.143444613854867	0.39966637239563
"CDS:b3718:yieK:putative_6-phosphogluconolactonase:cds3666:-:722:NC_000913.3"	4.28210676101593	5.45365324261874	3.73635403713682	0.14358144797907	0.399796964172299
"CDS:b0027:lspA:prolipoprotein_signal_peptidase_28signal_peptidase_II29:cds25:+:494:NC_000913.3"	0.785803831385457	6.17931587118813	2.41909042462589	0.144654236998689	0.402488389457291
"CDS:b4220:tamA:translocation_and_assembly_module_for_autotransporter_export2C_outer_membrane_subunit:cds4138:+:1733:NC_000913.3"	-0.704313861002404	6.66742592184135	2.41698903217921	0.144814421735904	0.402488389457291
"CDS:b1637:tyrS:tyrosyl-tRNA_synthetase:cds1626:-:1274:NC_000913.3"	0.738077156405519	8.18207262368348	2.41660790700323	0.144843497900607	0.402488389457291
"CDS:b3093:exuT:hexuronate_transporter:cds3042:+:1418:NC_000913.3"	0.837494205801298	5.70607411604691	2.41495496129415	0.144969686315564	0.402488389457291
"CDS:b1710:btuE:glutathione_peroxidase:cds1698:-:551:NC_000913.3"	1.09259991609006	4.81169729750528	2.41454662970789	0.145000880180271	0.402488389457291
"CDS:b3603:lldP:L-lactate_permease:cds3549:+:1655:NC_000913.3"	-1.11396721839631	4.97520574833368	2.41135384956022	0.145245077793954	0.402914560372242
"CDS:b0900:ycaN:LysR_family_putative_transcriptional_regulator:cds880:-:908:NC_000913.3"	-2.08416689034384	3.66749851303484	2.40981838619168	0.145362700091606	0.402989294577103
"CDS:b3155:yhbQ:GIY-YIG_nuclease_superfamily_protein:cds3100:+:302:NC_000913.3"	-1.77042678201435	4.71366305543165	2.54730100785073	0.145566061265306	0.403218679048434
"CDS:b2956:yggM:DUF1202_family_putative_secreted_protein:cds2910:-:1007:NC_000913.3"	-1.41284258452851	4.29412738372911	2.4060094385932	0.145654995418474	0.403218679048434
"CDS:b3956:ppc:phosphoenolpyruvate_carboxylase:cds3882:-:2651:NC_000913.3"	0.815708544954939	8.79187093381418	2.40519433421757	0.145717641438295	0.403218679048434
"CDS:b0343:lacY:lactose_permease:cds339:-:1253:NC_000913.3"	1.68593128860428	3.86163989815087	2.40054479857475	0.146075634444508	0.403668743479385
"CDS:b1820:yobD:UPF0266_family_inner_membrane_protein:cds1810:+:458:NC_000913.3"	-1.59749921519661	4.01787521822648	2.40047666180072	0.146080888853515	0.403668743479385
"CDS:b1337:abgB:p-aminobenzoyl-glutamate_hydrolase2C_B_subunit:cds1323:-:1445:NC_000913.3"	1.8749359444856	3.50675183471406	2.39828824972118	0.14624977563139	0.403668743479385
"CDS:b0720:gltA:citrate_synthase:cds708:-:1283:NC_000913.3"	0.912297240859202	9.18062049723759	2.39728673415314	0.146327147415284	0.403668743479385
"CDS:b3803:hemX:putative_uroporphyrinogen_III_methyltransferase:cds3739:-:1181:NC_000913.3"	0.720173788522232	7.70469651862084	2.39710616995306	0.146341102306116	0.403668743479385
"CDS:b1797:yeaR:DUF1971_family_protein2C_nitrate-inducible:cds1787:-:359:NC_000913.3"	-2.20213194943502	4.30714741840096	2.54417703460901	0.146425295789552	0.403668743479385
"CDS:b1478:adhP:ethanol-active_dehydrogenase2Facetaldehyde-active_reductase:cds1464:-:1010:NC_000913.3"	1.63664236309667	4.00474040279608	2.39158009041451	0.146768992856084	0.404365408711987
"CDS:b2164:psuT:putative_nucleoside_transporter:cds2148:-:1250:NC_000913.3"	3.64662474667004	5.88512218909194	3.65081253104769	0.146863423357017	0.404374878189954
"CDS:b3612:gpmM:phosphoglycero_mutase_III2C_cofactor-independent:cds3558:+:1544:NC_000913.3"	1.01235205941287	9.91583347234142	2.38849132740878	0.14700884262743	0.404409858717237
"CDS:b1997:insC1:IS2_repressor_TnpA:cds1978:-:365:NC_000913.3"	1.45261052098839	4.07573254949042	2.38785738605992	0.147058130442632	0.404409858717237
"CDS:b0724:sdhB:succinate_dehydrogenase2C_FeS_subunit:cds712:+:716:NC_000913.3"	0.756367381776731	7.320476009293	2.38449055951788	0.147320242755175	0.4045139965052
"CDS:b2055:wcaE:putative_glycosyl_transferase:cds2039:-:746:NC_000913.3"	2.71414995191505	2.54788677846216	2.3838641663781	0.14736907298423	0.4045139965052
"CDS:b3330:gspI:general_secretory_pathway_component2C_cryptic:cds3267:+:377:NC_000913.3"	2.71414995191505	2.54788677846216	2.3838641663781	0.14736907298423	0.4045139965052
"CDS:b3709:tnaB:tryptophan_transporter_of_low_affinity:cds3657:+:1247:NC_000913.3"	-1.19198352900765	8.16463006274506	2.56029021046952	0.147493850081424	0.404606586272745
"CDS:b2904:gcvH:glycine_cleavage_complex_lipoylprotein:cds2860:-:389:NC_000913.3"	-0.924216586099979	9.19140849521141	2.37905827024969	0.147744390813746	0.405043845019302
"CDS:b2130:yehY:inner_membrane_putative_ABC_superfamily_transporter_permease:cds2114:-:1157:NC_000913.3"	2.26016423084223	3.0175194898823	2.37672216345562	0.147927262766801	0.405295163832098
"CDS:b0854:potF:putrescine_transporter_subunit,_periplasmic-binding_component_of_ABC_superfamily:cds835:+:1112:NC_000913.3"	2.51292026861469	2.94960831085056	2.37522035498117	0.148044975263721	0.405367757284028
"CDS:b2440:eutC:ethanolamine_ammonia-lyase2C_small_subunit_28light_chain29:cds2419:-:887:NC_000913.3"	1.29316184230796	4.43556393629491	2.36990588059568	0.14846247130692	0.405954378495691
"CDS:b3028:mdaB:NADPH_quinone_reductase:cds2977:+:581:NC_000913.3"	-1.01157479283446	5.08230590785998	2.36957409901418	0.148488584464183	0.405954378495691
"CDS:b4188:yjfN:DUF1471_family_periplasmic_protein:cds4106:-:275:NC_000913.3"	0.759014601043207	6.74283447847412	2.36900660799382	0.148533262698919	0.405954378495691
"CDS:b4307:yjhQ:putative_acetyltransferase:cds4223:-:545:NC_000913.3"	1.64983859577188	3.72410103477644	2.36450699384962	0.148888112541982	0.406674107029238
"CDS:b1109:ndh:respiratory_NADH_dehydrogenase_22Fcupric_reductase:cds1086:+:1304:NC_000913.3"	0.733069723424402	7.61892464765116	2.35925458020136	0.149303676925845	0.407558685662441
"CDS:b1695:ydiO:putative_acyl-CoA_dehydrogenase:cds1683:+:1151:NC_000913.3"	2.62633645781125	2.95904709396164	2.35788918767313	0.149411943447986	0.407603853089533
"CDS:b3063:ttdT:L-tartrate2Fsuccinate_antiporte:cds3013:+:1463:NC_000913.3"	2.23582637040319	3.47036058684808	2.36039103030671	0.149832469464137	0.408358066438559
"CDS:b2253:arnB:uridine_527-28beta-1-threo-pentapyranosyl-4-ulose_diphosphate29_aminotransferase2C_PLP-dependent:cds2236:+:1139:NC_000913.3"	2.14712543228586	3.64696735609031	2.37179040672606	0.149872188650155	0.408358066438559
"CDS:b1882:cheY:chemotaxis_regulator_transmitting_signal_to_flagellar_motor_component:cds1874:-:389:NC_000913.3"	-2.49818343875624	3.97319696365349	2.47168478118052	0.149977531254654	0.408394699078237
"CDS:b4376:osmY:periplasmic_protein:cds4290:+:605:NC_000913.3"	1.18602782076697	5.39959772730663	2.41213384690251	0.150635853598305	0.409497040275156
"CDS:b2400:gltX:glutamyl-tRNA_synthetase:cds2382:-:1415:NC_000913.3"	0.756466533829501	8.06820810787024	2.34226190009731	0.150658132819849	0.409497040275156
"CDS:b4453:ldrD:toxic_polypeptide2C_small:cds3475:-:107:NC_000913.3"	-1.39142651509503	4.28065258811847	2.34104424468244	0.150755781412721	0.409497040275156
"CDS:b2113:mrp:antiporter_inner_membrane_protein:cds2097:-:1109:NC_000913.3"	0.806007040155894	8.30345637463486	2.33707490809141	0.151074650832725	0.409497040275156
"CDS:b2051:wcaH:GDP-mannose_mannosyl_hydrolase:cds2035:-:479:NC_000913.3"	2.82300202372971	2.52663568990917	2.33704610663697	0.151076967640601	0.409497040275156
"CDS:b3563:yiaB:YiaAB_family_inner_membrane_protein:cds3502:-:341:NC_000913.3"	2.82300202372971	2.52663568990917	2.33704610663697	0.151076967640601	0.409497040275156
"CDS:b2045:wcaK:colanic_acid_biosynthesis_protein:cds2029:-:1280:NC_000913.3"	2.4288120155604	3.06973887779756	2.33556077992588	0.151196508846268	0.409497040275156
"CDS:b3341:rpsG:30S_ribosomal_subunit_protein_S7:cds3278:-:539:NC_000913.3"	1.00337806251582	10.6302234137666	2.33508029091126	0.151235204730862	0.409497040275156
"CDS:b3699:gyrB:DNA_gyrase2C_subunit_B:cds3646:-:2414:NC_000913.3"	0.815175208396061	8.84834206321514	2.33483772037709	0.151254744726198	0.409497040275156
"CDS:b1616:uidB:glucuronide_transporter:cds1604:-:1373:NC_000913.3"	1.34708734545472	4.25645767257228	2.33295162280061	0.15140678549127	0.409497040275156
"CDS:b3935:priA:Primosome_factor_n27_28replication_factor_Y29:cds3862:-:2198:NC_000913.3"	1.11044851378388	5.32391094344908	2.35238186203141	0.15146447671592	0.409497040275156
"CDS:b3449:ugpQ:glycerophosphodiester_phosphodiesterase2C_cytosolic:cds3384:-:743:NC_000913.3"	1.36377908544378	4.21264862994546	2.33036970088006	0.151615229171692	0.409497040275156
"CDS:b3965:trmA:tRNA_m28529U54_methyltransferase2C_SAM-dependent3B_tmRNA_m28529U341_methyltransferase:cds3891:-:1100:NC_000913.3"	-0.672849531068772	6.47018530857225	2.32889508175019	0.151734439956647	0.409497040275156
"CDS:b4567:yjjZ:uncharacterized_protein:cds4284:+:236:NC_000913.3"	2.15724767301371	3.56698108925309	2.33896480417656	0.151762355010856	0.409497040275156
"CDS:b2183:rsuA:16S_rRNA_pseudouridine2851629_synthase:cds2168:-:695:NC_000913.3"	-0.679571662808573	6.57648652942983	2.32712246370634	0.151877897500591	0.409497040275156
"CDS:b1454:yncG:glutathione_S-transferase_homolog:cds1442:+:617:NC_000913.3"	2.34347967102391	3.28230272173305	2.32669502771489	0.151912515304256	0.409497040275156
"CDS:b0637:rsfS:ribosomal_silencing_factor:cds633:-:317:NC_000913.3"	-0.780865245570762	6.13310565524379	2.32532568735835	0.152023484240737	0.409497040275156
